"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Included / United States","Price / United States","Compare At Price / United States","Included / International","Price / International","Compare At Price / International","Status"
"air-polo-24","","","","","","","","","Blue Topaz","","XL","","","TW938-4265-XL","181","shopify","","deny","manual","38.00","74.00","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"play-on-15in-skirt-9","Play On 15in Skirt","<p><span>Introducing our Play On 15in Skirt – where performance meets versatility. Created for dynamic movement on the course, it ensures you're always ready to serve up your best game. Transition effortlessly from fairway to clubhouse in style. Your go-to for teeing up excellence and everyday convenience, all in one. Style #TW932.</span></p>","tasc Performance","","Skirts","blue, Blue Topaz, final sale, finalsale, gender:women's, product:bottoms, sale, Sale:Skirts, Sale:Womens, size:L, size:M, size:S, size:XL, size:XS, Style: Women's Active, tasc, tasc performance, tasc performance collection, women, womens, womens sale, YGroup_PlayOn15","TRUE","Size","Blue Topaz","Color","XS","","","TW932-4261-XS","318","shopify","","deny","manual","38.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/Top_3_44462429-f006-4b98-895b-6daf78226751.jpg?v=1737146556","1","","FALSE","Play On 15in Skirt – tasc Performance","Introducing our Play On 15in Skirt – where performance meets versatility. Created for dynamic movement on the course, it ensures you're always ready to serve up your best game. Transition effortlessly from fairway to clubhouse in style. Your go-to for teeing up excellence and everyday convenience, all in one. Style #TW","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"play-on-15in-skirt-9","","","","","","","","","Blue Topaz","","S","","","TW932-4262-S","318","shopify","","deny","manual","38.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/Top1_a0bb91c2-27df-4707-867b-a04e1d53431b.jpg?v=1737146556","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"play-on-15in-skirt-9","","","","","","","","","Blue Topaz","","M","","","TW932-4263-M","318","shopify","","deny","manual","38.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/Top2_0b98ddd1-caa3-4985-8eb9-daff6314c209.jpg?v=1737146556","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"play-on-15in-skirt-9","","","","","","","","","Blue Topaz","","L","","","TW932-4264-L","318","shopify","","deny","manual","38.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/FB_7.jpg?v=1737061537","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"play-on-15in-skirt-9","","","","","","","","","Blue Topaz","","XL","","","TW932-4265-XL","318","shopify","","deny","manual","38.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/PlayOn15inSkirt_BlueTopaz_TW932-426.jpg?v=1741287203","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"on-repeat-pocket-pant","On Repeat Pocket Pant","<p>Crafted for comfort and designed for movement, the On Repeat Pant offers a perfect blend of style and function. Made from soft, supportive fabric, these pants feature a flattering high-rise fit and a convenient side hip pocket for your phone. The relaxed fit from knee to elastic bottom opening provides all-day ease. The On Repeat Pant is ideal for both workouts and laid-back days. Stay comfortable, stay in motion—on repeat. #TW1014</p>","tasc Performance","","Pants","black, final sale, finalsale, gender:women's, group:on-repeat-pant, Loungewear, pant, pants, product:bottoms, sale, Sale:Pants, Sale:Womens, size:L, size:M, size:S, size:XL, size:XS, Style: Women's Casual, tag::core, tasc, tasc performance, tasc performance collection, under100, women, womens, womens sale, YGroup_onrepeatpant, yoga, yoga pant","TRUE","Size","Black","Color","XS","","","TW1014-0011-XS","454","shopify","","deny","manual","58.00","88.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/116-On-Repeat-Pant_Black_TW1014-001_6876.jpg?v=1736889132","1","","FALSE","On Repeat Pocket Pant – tasc Performance","Crafted for comfort and designed for movement, the On Repeat Pant offers a perfect blend of style and function. Made from soft, supportive fabric, these pants feature a flattering high-rise fit and a convenient side hip pocket for your phone. The relaxed fit from knee to elastic bottom opening provides all-day ease. Th","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"on-repeat-pocket-pant","","","","","","","","","Black","","S","","","TW1014-0012-S","454","shopify","","deny","manual","58.00","88.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/116-On-Repeat-Pant_Black_TW1014-001_6891.jpg?v=1736889132","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"on-repeat-pocket-pant","","","","","","","","","Black","","M","","","TW1014-0013-M","454","shopify","","deny","manual","58.00","88.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/116-On-Repeat-Pant_Black_TW1014-001_6901.jpg?v=1736889132","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"on-repeat-pocket-pant","","","","","","","","","Black","","L","","","TW1014-0014-L","454","shopify","","deny","manual","58.00","88.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/116-On-Repeat-Pant_Black_TW1014-001_6911.jpg?v=1736889132","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"on-repeat-pocket-pant","","","","","","","","","Black","","XL","","","TW1014-0015-XL","454","shopify","","deny","manual","58.00","88.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/OnRepeatPant-Black-TW1014-001.jpg?v=1740613298","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stratford-performance-quarter-zip","Stratford Performance Quarter Zip","<p>Meet the Stratford Performance Quarter Zip, the perfect <meta charset=""utf-8"">layering piece. This quarter zip is great for the golf course, <span data-sheets-userformat='{""2"":6979,""3"":{""1"":0},""4"":[null,2,16777215],""9"":0,""11"":4,""12"":0,""14"":[null,2,0],""15"":""Calibri""}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Tired of dressing up like an old man before you hit the green? Say goodbye to those days thanks to the Cloud Golf Quarter Zip Pullover, a golfer's dream.Our polos and quarter zips are course ready hot or cold with temperature regulating superpowers. Not only are they extremely comfortable and lightweight but they outperform everyone else. Did we mention, it's not as clingy as your wife or girlfriend? The comfortable relaxed fit allows you to move and swing in any direction. \n\n-Outrageously  soft\n-Lightweight\n-Temperature regulating\n-Durable \n-Breathable \n-Non-clingy relaxed fit   &quot;}"">no matter the weather, with temperature regulating superpowers. Not only are they extremely comfortable and lightweight but they outperform everyone else. The comfortable relaxed fit allows you to move and swing in any direction. It's also perfect for running errands, staying warm at the office, and anything in between. Style #TM796.</span></p> <p><!----></p>","tasc Performance","","Midlayers","Activity:Golf, Clubhouse: Outerwear, Fabric: Recycled Material, full price, fullprice, gender:men, gender:men's, Golf, group:stratford-zip, Holiday: Birthday, Holiday: Gift Guide, men, mens, mens golf, menscollection, mensgolf, mensquarterzips, menstops, new arrivals mens, quarterzips, size:L, size:M, size:S, size:XL, size:XXL, tag::core, tasc, tasc performance, tasc performance collection, tascperformancecorecollection, white, YGroup_stratford","TRUE","Size","White","Color","S","","","TM796-1002-S","499","shopify","","deny","manual","128.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/122-Stratford-1-4-Zip_White_TM796-100_6916.jpg?v=1762469553","1","","FALSE","Stratford Performance Quarter Zip – tasc Performance","Meet the Stratford Performance Quarter Zip, the perfect layering piece. This quarter zip is great for the golf course, no matter the weather, with temperature regulating superpowers. Not only are they extremely comfortable and lightweight but they outperform everyone else. The comfortable relaxed fit allows you to move","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"stratford-performance-quarter-zip","","","","","","","","","White","","M","","","TM796-1003-M","499","shopify","","deny","manual","128.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/122-Stratford-1-4-Zip_White_TM796-100_6963.jpg?v=1762469553","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stratford-performance-quarter-zip","","","","","","","","","White","","L","","","TM796-1004-L","499","shopify","","deny","manual","128.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/122-Stratford-1-4-Zip_White_TM796-100_6937.jpg?v=1762469553","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stratford-performance-quarter-zip","","","","","","","","","White","","XL","","","TM796-1005-XL","499","shopify","","deny","manual","128.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/122-Stratford-1-4-Zip_White_TM796-100_6951.jpg?v=1762469553","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stratford-performance-quarter-zip","","","","","","","","","White","","XXL","","","TM796-1006-XXL","499","shopify","","deny","manual","128.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/SS25_LongueVue_Look9_1455.jpg?v=1762469553","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stratford-performance-quarter-zip","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/StratfordQtrZip_White_TM796-100.jpg?v=1762469553","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"stadium-french-terry-1-4-zip","Stadium French Terry Quarter Zip","<p>The Stadium Quarter Zip is where classic design meets modern comfort. Made from soft diagonal French terry, this versatile layer adds a refined look to your outfit. The open bottom with side splits and double hem ensures easy movement. It’s perfect for layering or wearing on its own—whether you're heading to the game or out for the day. Effortless style, every time. #TM805H</p>","tasc Performance","","Midlayers","Activity:Office, Activity:To + From, Activity:Travel, Clubhouse: Outerwear, Fabric: French Terry, french terry, full price, fullprice, gender:men, gender:men's, gray, grey, group:stadium-quarter-zip, Holiday: Birthday, Holiday: Campus Bound, Holiday: Father's Day, Holiday: Gift Guide, men, mens, mensbs, menscollection, menslounge, mensquarterzips, mensstadium, menstops, natural, natural / tan, new arrivals mens, quarterzips, size:L, size:M, size:S, size:XL, size:XXL, tag::core, tasc, tasc performance, tasc performance collection, tascperformancecorecollection, white, YGroup_stadiumquarterzip","TRUE","Size","Marble Heather","Color","S","","","TM805H-0552-S","499","shopify","","deny","manual","108.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/60_StadiumQTRZip_MarbleHeather_3981.jpg?v=1762469118","1","","FALSE","Stadium French Terry Quarter Zip – tasc Performance","The Stadium Quarter Zip is where classic design meets modern comfort. Made from diagonal French terry, this versatile layer adds a refined look to your outfit.","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"stadium-french-terry-1-4-zip","","","","","","","","","Marble Heather","","M","","","TM805H-0553-M","499","shopify","","deny","manual","108.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/60_StadiumQTRZip_MarbleHeather_3994.jpg?v=1762469118","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stadium-french-terry-1-4-zip","","","","","","","","","Marble Heather","","L","","","TM805H-0554-L","499","shopify","","deny","manual","108.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/60_StadiumQTRZip_MarbleHeather_3965.jpg?v=1762469118","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stadium-french-terry-1-4-zip","","","","","","","","","Marble Heather","","XL","","","TM805H-0555-XL","499","shopify","","deny","manual","108.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/60_StadiumQTRZip_MarbleHeather_3988.jpg?v=1762469118","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stadium-french-terry-1-4-zip","","","","","","","","","Marble Heather","","XXL","","","TM805H-0556-XXL","499","shopify","","deny","manual","108.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/IMG_0156_ca70e3d6-6ca8-46d7-8795-25cfe753d893.jpg?v=1762469118","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"stadium-french-terry-1-4-zip","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/StadiumQtrZip_MarbleHeather_TM805H-055_845a202b-9f87-4713-be3c-0a079049ba20.jpg?v=1762469118","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"stadium-french-terry-1-4-zip-2","Stadium French Terry Quarter Zip","<p>The Stadium Quarter Zip is where classic design meets modern comfort. Made from soft diagonal French terry, this versatile layer adds a refined look to your outfit. The open bottom with side splits and double hem ensures easy movement. It’s perfect for layering or wearing on its own—whether you're heading to the game or out for the day. Effortless style, every time. #TM805H</p>","tasc Performance","","Sweatshirts","Activity:Office, Activity:To + From, Activity:Travel, Fabric: French Terry, french terry, full price, fullprice, gender:men, gender:men's, gray, grey, group:stadium-quarter-zip, heather gray, Holiday: Birthday, Holiday: Campus Bound, Holiday: Father's Day, Holiday: Gift Guide, men, mens, mens golf, mensbs, menscollection, mensgolf, menslounge, mensquarterzips, mensstadium, menstops, new arrivals mens, pullover, quarter zip, quarterzips, size:L, size:M, size:S, size:XL, size:XXL, tag::core, tasc, tasc performance, tasc performance collection, tascperformancecorecollection, YGroup_stadiumquarterzip","TRUE","Size","Iron Heather","Color","S","","","TM805H-0122-S","499","shopify","","deny","manual","108.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/51-Stadium-1-4-Zip_Iron-Heather_TM805-012_2302.jpg?v=1767136766","1","","FALSE","Stadium French Terry Quarter Zip – tasc Performance","The Stadium Quarter Zip is where classic design meets modern comfort. Made from diagonal French terry, this versatile layer adds a refined look to your outfit.","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
